Date,Bank,Product,Country,Search Overall score,Web Overall score,Social Media Overall score,Referral Overall score,Awareness 1 score,Awareness 2 score,Awareness 3 score,Awareness 4 score,Awareness 5 score,Evaluation 1 score,Evaluation 2 score,Evaluation 3 score,Evaluation 4 score,Evaluation 5 score,Commitment 1 score,Commitment 2 score,Commitment 3 score,Commitment 4 score,Commitment 5 score,Purchase 1 score,Purchase 2 score,Purchase 3 score,Purchase 4 score,Purchase 5 score,Awarness Score,Evaluation Score,Commitment Score,Purchase Score,Customer Journey Score,Needs Channel Score,Acquire Score
01-03-2021,hsbc,cc,uk,6.02,18.27,25.13,3.63,3.46,1.0,8.52,39.22,4.37,0.0,1.14,0.67,27.35,16.61,2.68,0.0,3.69,2.04,0.0,6.57,1.8,30.94,22.21,35.12,11.31,9.15,1.68,19.33,10.37,13.26,11.82
01-04-2021,hsbc,cc,uk,7.53,18.97,25.37,3.59,3.85,1.0,10.69,39.77,6.32,0.0,1.14,0.39,27.64,16.68,2.63,0.0,3.62,4.07,0.0,5.7,2.54,32.79,25.41,36.15,12.33,9.17,2.06,20.52,11.02,13.87,12.44
01-05-2021,hsbc,cc,uk,6.77,18.17,25.34,3.59,3.98,1.2,15.11,39.77,6.32,0.0,1.53,1.12,27.64,16.68,0.41,0.0,3.62,4.07,0.0,6.09,2.28,32.79,25.41,36.15,13.28,9.39,1.62,20.54,11.21,13.47,12.34
01-06-2021,hsbc,cc,uk,6.34,19.2,25.35,3.59,4.06,0.98,15.15,39.77,6.32,9.66,2.88,0.39,27.64,16.68,2.63,0.0,3.62,4.07,0.0,7.01,2.98,32.79,25.41,36.15,13.26,11.45,2.06,20.87,11.91,13.62,12.76
01-07-2021,hsbc,cc,uk,7.83,19.1,25.2,3.52,4.29,1.27,22.03,40.02,6.08,0.0,4.61,0.67,28.41,16.72,6.43,0.0,1.2,6.11,0.0,6.16,1.92,33.87,23.61,36.01,14.74,10.08,2.75,20.31,11.97,13.91,12.94
01-08-2021,hsbc,cc,uk,8.02,18.32,25.43,3.63,3.57,1.03,21.03,39.22,4.37,0.0,4.47,0.67,27.35,16.61,2.82,0.0,3.69,2.04,0.0,5.58,0.0,30.94,22.21,35.12,13.84,9.82,1.71,18.77,11.04,13.85,12.44
01-01-2017,llyods bank,cc,uk,5.59,20.42,15.8,0.28,5.19,2.0,7.79,0.41,0.0,0.0,0.88,0.78,0.0,0.0,1.81,0.0,0.0,0.0,2.12,4.89,3.27,0.0,0.96,8.94,3.08,0.33,0.79,3.61,1.95,10.52,6.24
01-02-2017,llyods bank,cc,uk,4.65,20.18,16.49,0.27,5.19,2.0,7.79,0.41,0.0,0.0,0.88,0.78,0.0,0.0,1.81,0.0,0.0,0.0,2.12,4.89,3.27,0.0,0.96,8.94,3.08,0.33,0.79,3.61,1.95,10.4,6.18
01-03-2017,llyods bank,cc,uk,4.02,20.4,15.25,0.27,5.19,2.0,7.79,6.27,4.03,0.0,0.88,0.78,5.23,2.85,1.81,0.0,0.72,0.0,0.69,4.89,3.27,4.79,6.17,9.77,5.06,1.95,0.64,5.78,3.36,9.99,6.68
01-04-2017,llyods bank,cc,uk,6.45,19.8,16.16,0.26,6.09,2.04,7.72,0.41,0.0,0.0,0.85,0.7,0.0,0.0,1.8,0.0,0.0,0.0,2.12,4.78,3.01,0.0,0.96,8.94,3.25,0.31,0.78,3.54,1.97,10.67,6.32
01-05-2017,llyods bank,cc,uk,5.99,19.36,15.77,0.25,7.77,1.85,7.63,0.41,0.0,0.0,0.1,0.66,0.0,0.0,2.1,0.0,0.0,0.0,2.12,4.85,2.98,0.0,0.96,8.94,3.53,0.15,0.84,3.55,2.02,10.34,6.18
01-06-2017,llyods bank,cc,uk,4.08,19.48,15.03,0.25,7.75,1.87,7.56,0.41,0.0,0.0,0.31,0.6,0.0,0.0,1.67,0.0,0.0,0.0,2.12,4.99,2.43,0.0,0.96,8.94,3.52,0.18,0.76,3.46,1.98,9.71,5.85
01-07-2017,llyods bank,cc,uk,3.97,19.29,15.98,0.26,8.57,1.86,7.62,0.41,0.0,0.0,0.1,0.51,0.0,0.0,1.94,0.0,0.0,0.0,2.12,5.13,2.92,0.0,0.96,8.94,3.69,0.12,0.81,3.59,2.05,9.87,5.96
01-08-2017,llyods bank,cc,uk,5.73,19.41,15.22,0.25,7.77,1.85,7.63,0.41,0.0,0.0,0.1,0.66,0.0,0.0,2.1,0.0,0.0,0.0,2.12,4.85,2.98,0.0,0.96,8.94,3.53,0.15,0.84,3.55,2.02,10.15,6.08
01-09-2017,llyods bank,cc,uk,6.35,19.47,15.23,0.25,7.75,1.87,7.56,0.41,0.0,0.0,0.31,0.6,0.0,0.0,1.67,0.0,0.0,0.0,2.12,4.99,2.43,0.0,0.96,8.94,3.52,0.18,0.76,3.46,1.98,10.32,6.15
01-10-2017,llyods bank,cc,uk,4.87,19.6,15.8,0.25,7.17,1.89,7.73,0.41,0.0,0.0,0.31,0.81,0.0,0.0,2.4,0.0,0.0,0.0,2.12,4.95,3.18,0.0,0.96,8.94,3.44,0.22,0.9,3.61,2.04,10.13,6.09
01-11-2017,llyods bank,cc,uk,4.18,19.37,16.36,0.26,7.44,1.82,7.0,0.41,0.0,0.0,0.21,0.58,0.0,0.0,2.39,0.0,0.0,0.0,2.12,4.97,3.07,0.0,0.96,8.94,3.33,0.16,0.9,3.59,2.0,10.04,6.02
01-12-2017,llyods bank,cc,uk,6.38,19.16,15.23,0.24,5.35,1.84,6.9,0.41,0.0,0.0,0.93,0.54,0.0,0.0,2.41,0.0,0.0,0.0,2.12,5.07,2.2,0.0,0.96,8.94,2.9,0.29,0.91,3.43,1.88,10.25,6.06
01-01-2018,llyods bank,cc,uk,4.6,26.35,15.24,0.25,7.68,10.86,3.15,19.09,12.86,0.0,2.0,0.71,5.84,9.18,1.02,0.0,5.19,0.0,1.75,20.44,5.95,4.67,16.8,16.08,10.73,3.55,1.59,12.79,7.16,11.61,9.38
01-02-2018,llyods bank,cc,uk,4.69,24.98,16.35,0.25,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.57,12.6
01-03-2018,llyods bank,cc,uk,4.85,25.37,17.07,0.25,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.88,12.76
01-04-2018,llyods bank,cc,uk,4.18,25.44,15.26,0.24,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.28,12.46
01-05-2018,llyods bank,cc,uk,4.25,25.31,15.07,0.25,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.22,12.43
01-06-2018,llyods bank,cc,uk,4.2,24.86,15.44,0.26,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.19,12.42
01-07-2018,llyods bank,cc,uk,5.09,24.41,16.01,0.26,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.44,12.54
01-08-2018,llyods bank,cc,uk,6.21,24.71,15.63,0.27,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.71,12.68
01-09-2018,llyods bank,cc,uk,4.7,25.02,15.62,0.28,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.4,12.52
01-10-2018,llyods bank,cc,uk,3.69,24.33,15.47,0.27,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,10.94,12.29
01-11-2018,llyods bank,cc,uk,5.8,25.58,15.45,0.28,13.37,14.26,9.71,26.77,16.64,0.0,6.39,2.84,15.43,12.92,0.74,0.0,3.92,0.0,6.46,21.79,13.98,14.93,22.24,9.98,16.15,7.52,2.22,16.58,10.62,11.78,11.2
01-12-2018,llyods bank,cc,uk,6.3,24.67,15.26,0.26,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.62,12.63
01-01-2019,llyods bank,cc,uk,5.62,25.38,15.64,0.25,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.72,12.68
01-02-2019,llyods bank,cc,uk,5.74,25.39,15.27,0.27,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.67,12.66
01-03-2019,llyods bank,cc,uk,5.0,25.49,15.99,0.26,11.67,13.51,7.97,24.35,16.01,0.0,4.04,2.26,10.99,11.26,0.73,0.0,3.19,0.0,5.77,21.97,11.34,11.8,21.42,12.09,14.7,5.71,1.94,15.72,9.52,11.68,10.6
01-04-2019,llyods bank,cc,uk,3.85,23.01,16.26,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,10.97,12.3
01-05-2019,llyods bank,cc,uk,3.8,23.3,16.5,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.1,12.37
01-06-2019,llyods bank,cc,uk,6.61,23.12,16.54,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.76,12.7
01-07-2019,llyods bank,cc,uk,3.95,23.12,16.66,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.12,12.38
01-08-2019,llyods bank,cc,uk,4.68,22.91,18.83,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.79,12.72
01-09-2019,llyods bank,cc,uk,5.25,22.46,19.18,0.7,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,11.9,12.32
01-10-2019,llyods bank,cc,uk,3.96,23.36,19.4,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.86,12.75
01-11-2019,llyods bank,cc,uk,3.74,24.62,19.44,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.14,12.89
01-12-2019,llyods bank,cc,uk,4.99,24.28,21.75,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.94,13.29
01-01-2020,llyods bank,cc,uk,4.59,23.31,18.14,0.66,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.68,12.66
01-02-2020,llyods bank,cc,uk,5.92,23.63,18.22,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.13,12.89
01-03-2020,llyods bank,cc,uk,5.14,23.37,19.49,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.18,12.91
01-04-2020,llyods bank,cc,uk,5.93,23.11,18.45,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.06,12.85
01-05-2020,llyods bank,cc,uk,5.88,23.46,19.84,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.49,13.07
01-06-2020,llyods bank,cc,uk,6.58,23.64,20.56,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.89,13.26
01-07-2020,llyods bank,cc,uk,5.63,23.44,21.6,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.86,13.25
01-08-2020,llyods bank,cc,uk,5.38,23.28,19.59,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.26,12.95
01-09-2020,llyods bank,cc,uk,6.74,23.42,19.25,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.54,13.09
01-10-2020,llyods bank,cc,uk,5.84,23.6,19.66,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.46,13.05
01-11-2020,llyods bank,cc,uk,5.72,23.54,21.58,0.74,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.9,13.27
01-12-2020,llyods bank,cc,uk,6.17,23.2,20.82,0.7,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.72,13.18
01-01-2021,llyods bank,cc,uk,4.18,23.75,19.13,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,11.96,12.8
01-02-2021,llyods bank,cc,uk,5.01,23.66,19.61,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.26,12.95
01-03-2021,llyods bank,cc,uk,4.94,23.97,20.52,0.81,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.56,13.1
01-04-2021,llyods bank,cc,uk,4.97,23.71,18.87,1.16,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.18,12.91
01-05-2021,llyods bank,cc,uk,5.35,23.58,19.71,0.78,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.36,13.0
01-06-2021,llyods bank,cc,uk,6.39,23.8,20.14,1.12,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.86,13.25
01-07-2021,llyods bank,cc,uk,6.75,23.85,19.88,1.12,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.9,13.27
01-08-2021,llyods bank,cc,uk,6.1,23.92,19.87,0.81,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.68,13.16
01-01-2017,natwest,cc,uk,0.45,20.28,19.89,2.89,6.95,1.99,7.64,0.41,0.0,0.0,0.72,0.75,0.0,0.0,1.8,0.0,0.0,0.0,2.12,4.96,2.85,0.0,0.96,8.94,3.4,0.29,0.78,3.54,2.0,10.88,6.44
01-02-2017,natwest,cc,uk,3.19,20.09,21.12,2.88,7.17,1.89,7.73,0.41,0.0,0.0,0.31,0.81,0.0,0.0,2.4,0.0,0.0,0.0,2.12,4.95,3.18,0.0,0.96,8.94,3.44,0.22,0.9,3.61,2.04,11.82,6.93
01-03-2017,natwest,cc,uk,0.54,20.24,23.54,2.89,6.09,2.04,7.72,0.41,0.0,0.0,0.85,0.7,0.0,0.0,1.8,0.0,0.0,0.0,2.12,4.78,3.01,0.0,0.96,8.94,3.25,0.31,0.78,3.54,1.97,11.8,6.89
01-04-2017,natwest,cc,uk,1.03,20.16,22.83,2.88,8.17,1.9,7.82,0.41,0.0,0.0,0.1,0.72,0.0,0.0,2.21,0.0,0.0,0.0,2.12,5.1,3.57,0.0,0.96,8.94,3.66,0.16,0.87,3.71,2.1,11.72,6.91
01-05-2017,natwest,cc,uk,2.92,20.02,23.33,2.86,4.77,1.75,7.43,0.41,0.0,0.0,1.03,0.59,0.0,0.0,2.24,0.0,0.0,0.0,2.12,5.9,2.23,0.0,0.96,8.94,2.87,0.32,0.87,3.61,1.92,12.28,7.1
01-06-2017,natwest,cc,uk,2.37,20.04,21.35,2.86,4.77,1.75,7.43,0.41,0.0,0.0,1.03,0.59,0.0,0.0,2.24,0.0,0.0,0.0,2.12,5.9,2.23,0.0,0.96,8.94,2.87,0.32,0.87,3.61,1.92,11.66,6.79
01-07-2017,natwest,cc,uk,2.37,19.94,23.04,2.86,4.03,1.86,7.74,0.35,0.0,0.0,1.49,0.72,0.0,0.0,2.52,0.0,0.0,0.0,2.12,7.04,3.3,0.0,0.96,8.44,2.8,0.44,0.93,3.95,2.03,12.05,7.04
01-08-2017,natwest,cc,uk,0.84,20.23,19.87,2.85,3.33,1.85,7.8,0.35,0.0,0.0,2.01,0.7,0.0,0.0,2.99,0.0,0.0,0.0,2.12,7.62,3.37,0.0,0.96,8.44,2.67,0.54,1.02,4.08,2.08,10.95,6.52
01-09-2017,natwest,cc,uk,2.84,20.4,21.01,2.85,6.15,1.78,7.12,0.41,0.0,0.0,0.81,0.58,0.0,0.0,2.41,0.0,0.0,0.0,2.12,5.3,2.13,0.0,0.96,8.94,3.09,0.28,0.91,3.47,1.94,11.78,6.86
01-10-2017,natwest,cc,uk,1.53,20.39,19.89,2.84,7.91,1.75,6.97,0.41,0.0,0.0,0.0,0.57,0.0,0.0,1.94,0.0,0.0,0.0,2.12,4.93,2.88,0.0,0.96,8.94,3.41,0.11,0.81,3.54,1.97,11.16,6.56
01-11-2017,natwest,cc,uk,3.3,20.39,21.0,2.86,6.15,1.78,7.12,0.41,0.0,0.0,0.81,0.58,0.0,0.0,2.41,0.0,0.0,0.0,2.12,5.3,2.13,0.0,0.96,8.94,3.09,0.28,0.91,3.47,1.94,11.89,6.92
01-12-2017,natwest,cc,uk,3.21,20.27,20.1,2.85,3.33,1.85,7.8,0.35,0.0,0.0,2.01,0.7,0.0,0.0,2.99,0.0,0.0,0.0,2.12,7.62,3.37,0.0,0.96,8.44,2.67,0.54,1.02,4.08,2.08,11.61,6.84
01-01-2018,natwest,cc,uk,2.95,25.11,20.83,2.86,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.94,13.29
01-02-2018,natwest,cc,uk,3.08,24.65,20.44,2.86,15.24,12.61,15.0,30.98,25.35,0.0,8.7,3.59,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.44,15.97,26.16,28.91,11.42,19.84,9.25,1.94,20.38,12.85,12.76,12.8
01-03-2018,natwest,cc,uk,1.28,24.65,21.92,2.86,15.24,12.61,15.0,30.98,25.35,0.0,8.7,3.59,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.44,15.97,26.16,28.91,11.42,19.84,9.25,1.94,20.38,12.85,12.68,12.76
01-04-2018,natwest,cc,uk,1.86,24.68,20.09,2.84,15.24,12.61,15.0,30.98,25.35,0.0,8.7,3.59,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.44,15.97,26.16,28.91,11.42,19.84,9.25,1.94,20.38,12.85,12.37,12.61
01-05-2018,natwest,cc,uk,2.02,24.35,20.45,2.84,14.64,11.7,14.1,30.65,24.65,0.0,7.39,3.38,18.03,15.15,0.47,0.0,1.94,0.0,5.4,19.52,16.25,25.67,28.04,12.52,19.15,8.79,1.56,20.4,12.47,12.42,12.44
01-06-2018,natwest,cc,uk,2.56,24.03,22.28,2.85,10.87,7.41,9.12,31.29,24.67,0.0,5.12,1.54,16.21,16.42,1.51,0.0,2.66,0.0,4.52,11.6,10.88,30.3,26.8,13.89,16.67,7.86,1.74,18.69,11.24,12.93,12.08
01-07-2018,natwest,cc,uk,1.78,23.82,20.08,2.93,7.68,4.38,8.91,31.29,24.67,0.0,3.56,1.44,16.21,16.42,1.52,0.0,2.66,0.0,4.52,7.75,6.07,30.3,26.8,13.89,15.39,7.53,1.74,16.96,10.4,12.15,11.28
01-08-2018,natwest,cc,uk,1.77,24.35,20.63,3.11,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.46,12.6
01-09-2018,natwest,cc,uk,2.07,24.41,20.45,3.13,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.52,12.62
01-10-2018,natwest,cc,uk,0.35,23.78,19.74,3.19,16.58,12.12,13.3,31.57,25.75,0.0,8.33,2.78,17.77,16.45,0.75,0.0,2.35,0.0,5.07,19.53,19.41,28.41,27.39,13.34,19.86,9.07,1.63,21.62,13.04,11.76,12.4
01-11-2018,natwest,cc,uk,0.52,24.69,21.05,3.23,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.37,13.0
01-12-2018,natwest,cc,uk,2.96,24.25,20.44,3.11,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.69,12.71
01-01-2019,natwest,cc,uk,2.96,25.46,19.39,3.12,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.73,13.18
01-02-2019,natwest,cc,uk,2.37,25.08,19.0,3.1,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.39,13.02
01-03-2019,natwest,cc,uk,1.61,25.58,20.84,3.14,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.79,13.22
01-04-2019,natwest,cc,uk,2.84,23.47,21.55,3.68,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.88,12.8
01-05-2019,natwest,cc,uk,1.48,23.83,20.76,3.72,18.21,15.15,15.94,30.98,25.35,0.0,9.39,4.1,18.89,15.09,0.01,0.0,1.53,0.0,7.7,23.34,20.73,26.16,28.91,11.42,21.13,9.49,1.85,22.11,13.64,12.45,13.04
01-06-2019,natwest,cc,uk,3.03,23.62,20.51,3.68,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.71,12.72
01-07-2019,natwest,cc,uk,2.21,23.56,21.37,3.53,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.67,12.7
01-08-2019,natwest,cc,uk,1.12,23.76,21.75,3.53,15.27,13.0,13.55,30.98,25.35,0.0,6.8,3.45,18.89,15.09,0.47,0.0,1.53,0.0,7.7,19.59,16.49,26.16,28.91,11.42,19.63,8.85,1.94,20.51,12.73,12.54,12.64
01-09-2019,natwest,cc,uk,2.52,23.51,20.7,3.53,16.58,12.12,13.3,31.57,25.75,0.0,8.33,2.78,17.77,16.45,0.75,0.0,2.35,0.0,5.07,19.53,19.41,28.41,27.39,13.34,19.86,9.07,1.63,21.62,13.04,12.57,12.8
01-10-2019,natwest,cc,uk,2.76,23.61,20.24,3.53,14.64,11.7,14.1,30.65,24.65,0.0,7.39,3.38,18.03,15.15,0.47,0.0,1.94,0.0,5.4,19.52,16.25,25.67,28.04,12.52,19.15,8.79,1.56,20.4,12.47,12.54,12.5
